대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202501,276,276. 영등포로터리2,일일권(비회원),,기타,3,29.54,0.27,1829.56,98
202501,276,276. 영등포로터리2,정기권,,20대,30,1018.73,8.94,38633.3,287
202501,276,276. 영등포로터리2,정기권,,30대,60,2886.24,23.54,101694.95,870
202501,276,276. 영등포로터리2,정기권,,40대,9,692.66,5.61,24174.79,334
202501,276,276. 영등포로터리2,정기권,,50대,6,493.54,4.08,17541.87,89
202501,276,276. 영등포로터리2,정기권,,60대,1,82.27,0.64,2770.0,23
202501,276,276. 영등포로터리2,정기권,,기타,3,39.92,0.74,3183.04,18
202501,276,276. 영등포로터리2,정기권,F,20대,47,1685.49,16.15,69644.72,804
202501,276,276. 영등포로터리2,정기권,F,30대,28,848.31,8.7,37467.39,294
202501,276,276. 영등포로터리2,정기권,F,40대,4,133.26,1.63,7010.88,79
202501,276,276. 영등포로터리2,정기권,F,50대,8,359.42,3.6,15516.08,145
202501,276,276. 영등포로터리2,정기권,F,70대이상,1,53.01,0.39,1673.19,13
202501,276,276. 영등포로터리2,정기권,F,기타,6,192.98,1.73,7445.93,64
202501,276,276. 영등포로터리2,정기권,M,20대,68,2989.94,24.24,106836.47,833
202501,276,276. 영등포로터리2,정기권,M,30대,112,4401.99,35.97,157910.03,1909
202501,276,276. 영등포로터리2,정기권,M,40대,39,1628.69,13.59,60039.08,488
202501,276,276. 영등포로터리2,정기권,M,50대,23,867.58,7.17,30883.82,285
202501,276,276. 영등포로터리2,정기권,M,~10대,1,11.84,0.11,460.0,5
202501,276,276. 영등포로터리2,정기권,M,기타,20,725.53,6.67,28752.87,175
202501,278,278. 쌍용플레티넘오피스텔,일일권,,20대,24,1364.21,12.55,54083.03,404
202501,278,278. 쌍용플레티넘오피스텔,일일권,,30대,16,932.16,7.47,32165.88,216
202501,278,278. 쌍용플레티넘오피스텔,일일권,,40대,18,1063.76,8.46,36447.14,210
202501,278,278. 쌍용플레티넘오피스텔,일일권,,50대,1,566.04,3.9,16816.41,128
202501,278,278. 쌍용플레티넘오피스텔,일일권,,기타,1,8.94,0.09,376.36,5
202501,278,278. 쌍용플레티넘오피스텔,일일권,F,20대,13,558.66,5.64,24283.58,206
202501,278,278. 쌍용플레티넘오피스텔,일일권,F,30대,7,215.72,2.36,10114.81,77
202501,278,278. 쌍용플레티넘오피스텔,일일권,F,~10대,1,26.51,0.24,1030.0,8
202501,278,278. 쌍용플레티넘오피스텔,일일권,F,기타,2,199.67,1.86,8026.12,56
202501,278,278. 쌍용플레티넘오피스텔,일일권,M,20대,41,1948.83,15.23,65735.91,752
202501,278,278. 쌍용플레티넘오피스텔,일일권,M,30대,29,2784.85,21.3,91793.55,639
202501,278,278. 쌍용플레티넘오피스텔,일일권,M,40대,10,782.85,5.88,25297.05,168
202501,278,278. 쌍용플레티넘오피스텔,일일권,M,50대,1,33.41,0.24,1054.59,8
202501,278,278. 쌍용플레티넘오피스텔,일일권,M,~10대,15,550.7,4.55,19536.25,148
202501,278,278. 쌍용플레티넘오피스텔,일일권,M,기타,4,384.16,2.86,12306.33,76
202501,278,278. 쌍용플레티넘오피스텔,일일권(비회원),,기타,5,309.67,2.79,16191.02,137
202501,278,278. 쌍용플레티넘오피스텔,정기권,,20대,82,2991.77,25.62,110448.66,1012
202501,278,278. 쌍용플레티넘오피스텔,정기권,,30대,78,1795.22,17.19,74283.68,573
202501,278,278. 쌍용플레티넘오피스텔,정기권,,40대,59,2544.44,22.19,97982.64,970
202501,278,278. 쌍용플레티넘오피스텔,정기권,,50대,70,3749.72,32.56,140314.05,3329
202501,278,278. 쌍용플레티넘오피스텔,정기권,,60대,13,1461.88,13.21,56984.95,353
202501,278,278. 쌍용플레티넘오피스텔,정기권,,기타,8,798.34,7.61,32761.03,202
202501,278,278. 쌍용플레티넘오피스텔,정기권,F,20대,40,983.76,9.85,42582.46,376
202501,278,278. 쌍용플레티넘오피스텔,정기권,F,30대,86,3926.7,36.56,157643.1,1219
202501,278,278. 쌍용플레티넘오피스텔,정기권,F,40대,59,1385.41,12.79,55167.97,625
202501,278,278. 쌍용플레티넘오피스텔,정기권,F,50대,16,884.36,8.79,37912.4,328
202501,278,278. 쌍용플레티넘오피스텔,정기권,F,60대,8,813.49,7.43,32003.91,231
202501,278,278. 쌍용플레티넘오피스텔,정기권,F,~10대,15,176.44,1.72,7415.52,77
202501,278,278. 쌍용플레티넘오피스텔,정기권,F,기타,35,839.11,7.8,33725.9,252
202501,278,278. 쌍용플레티넘오피스텔,정기권,M,20대,127,5780.42,45.59,196412.72,1409
202501,278,278. 쌍용플레티넘오피스텔,정기권,M,30대,175,11663.6,92.65,399036.71,2953
202501,278,278. 쌍용플레티넘오피스텔,정기권,M,40대,99,4921.3,36.75,158683.12,1388
202501,278,278. 쌍용플레티넘오피스텔,정기권,M,50대,88,8737.28,72.33,311803.53,3678
202501,278,278. 쌍용플레티넘오피스텔,정기권,M,60대,36,3149.19,28.99,126456.48,903
202501,278,278. 쌍용플레티넘오피스텔,정기권,M,70대이상,1,38.51,0.43,1870.0,13
202501,278,278. 쌍용플레티넘오피스텔,정기권,M,~10대,9,423.26,3.8,16295.04,117
202501,278,278. 쌍용플레티넘오피스텔,정기권,M,기타,22,647.57,6.46,27881.61,162
202501,279,279. 영등포 푸르지오 아파트 B,일일권,,20대,19,1011.77,8.41,36221.76,310
202501,279,279. 영등포 푸르지오 아파트 B,일일권,,30대,4,296.42,2.22,9570.45,78
202501,279,279. 영등포 푸르지오 아파트 B,일일권,,40대,3,160.07,1.26,5417.93,35
202501,279,279. 영등포 푸르지오 아파트 B,일일권,,기타,1,34.09,0.33,1434.91,7
202501,279,279. 영등포 푸르지오 아파트 B,일일권,F,20대,15,416.53,3.71,16030.0,137
202501,279,279. 영등포 푸르지오 아파트 B,일일권,F,30대,4,124.57,1.13,4910.67,84
202501,279,279. 영등포 푸르지오 아파트 B,일일권,F,40대,1,37.22,0.44,1880.0,38
202501,279,279. 영등포 푸르지오 아파트 B,일일권,F,~10대,9,286.76,3.18,13670.51,155
202501,279,279. 영등포 푸르지오 아파트 B,일일권,F,기타,1,55.97,0.44,1910.0,18
202501,279,279. 영등포 푸르지오 아파트 B,일일권,M,20대,24,980.48,8.05,34526.06,321
202501,279,279. 영등포 푸르지오 아파트 B,일일권,M,30대,25,1469.77,12.21,52611.98,385
202501,279,279. 영등포 푸르지오 아파트 B,일일권,M,40대,7,465.38,3.86,16581.92,465
202501,279,279. 영등포 푸르지오 아파트 B,일일권,M,50대,8,888.72,7.09,30525.97,203
202501,279,279. 영등포 푸르지오 아파트 B,일일권,M,60대,9,236.75,1.82,7804.02,50
202501,279,279. 영등포 푸르지오 아파트 B,일일권,M,~10대,14,660.15,5.79,24937.58,362
202501,279,279. 영등포 푸르지오 아파트 B,일일권,M,기타,4,239.78,1.96,8444.06,43
202501,279,279. 영등포 푸르지오 아파트 B,일일권(비회원),,기타,2,79.54,0.72,3090.02,25
202501,279,279. 영등포 푸르지오 아파트 B,정기권,,20대,143,3291.38,29.49,127289.14,1343
202501,279,279. 영등포 푸르지오 아파트 B,정기권,,30대,147,3491.79,28.54,124299.98,1120
202501,279,279. 영등포 푸르지오 아파트 B,정기권,,40대,18,1193.71,10.77,46310.51,269
202501,279,279. 영등포 푸르지오 아파트 B,정기권,,50대,16,919.07,7.88,33910.2,234
202501,279,279. 영등포 푸르지오 아파트 B,정기권,,60대,2,46.8,0.4,1717.3,15
202501,279,279. 영등포 푸르지오 아파트 B,정기권,,~10대,3,13.89,0.13,539.6,7
202501,279,279. 영등포 푸르지오 아파트 B,정기권,,기타,9,234.73,2.29,9879.35,62
202501,279,279. 영등포 푸르지오 아파트 B,정기권,F,20대,29,547.43,5.11,21943.3,171
202501,279,279. 영등포 푸르지오 아파트 B,정기권,F,30대,99,1725.92,17.39,75305.11,656
202501,279,279. 영등포 푸르지오 아파트 B,정기권,F,40대,43,2147.14,21.86,94174.98,643
202501,279,279. 영등포 푸르지오 아파트 B,정기권,F,50대,41,997.67,10.17,43750.22,505
202501,279,279. 영등포 푸르지오 아파트 B,정기권,F,60대,20,482.74,4.85,21603.14,347
202501,279,279. 영등포 푸르지오 아파트 B,정기권,F,기타,12,544.7,5.36,23109.56,146
202501,279,279. 영등포 푸르지오 아파트 B,정기권,M,20대,126,2693.09,21.66,96086.25,1047
202501,279,279. 영등포 푸르지오 아파트 B,정기권,M,30대,109,6375.25,51.19,220495.93,1665
202501,279,279. 영등포 푸르지오 아파트 B,정기권,M,40대,98,4369.85,33.4,146894.37,1098
202501,279,279. 영등포 푸르지오 아파트 B,정기권,M,50대,74,3962.18,30.06,129728.25,1297
202501,279,279. 영등포 푸르지오 아파트 B,정기권,M,60대,16,1381.31,12.02,51788.48,336
202501,279,279. 영등포 푸르지오 아파트 B,정기권,M,70대이상,7,213.98,1.88,8147.63,65
202501,279,279. 영등포 푸르지오 아파트 B,정기권,M,~10대,58,1345.43,13.38,57795.32,474
202501,279,279. 영등포 푸르지오 아파트 B,정기권,M,기타,41,773.27,7.99,34562.29,395
202501,280,280. 양평동6차현대아파트 앞,일일권,,20대,14,391.11,3.74,16109.68,123
202501,280,280. 양평동6차현대아파트 앞,일일권,,30대,20,570.54,5.75,24733.29,165
202501,280,280. 양평동6차현대아파트 앞,일일권,,40대,5,155.44,1.16,5032.42,37
202501,280,280. 양평동6차현대아파트 앞,일일권,,기타,3,164.83,1.49,6427.67,55
202501,280,280. 양평동6차현대아파트 앞,일일권,F,20대,6,643.54,6.4,27608.69,209
202501,280,280. 양평동6차현대아파트 앞,일일권,F,30대,5,246.05,2.65,11427.59,175
202501,280,280. 양평동6차현대아파트 앞,일일권,F,40대,5,236.58,2.2,9506.7,185
202501,280,280. 양평동6차현대아파트 앞,일일권,F,50대,16,731.94,7.38,31788.05,268
202501,280,280. 양평동6차현대아파트 앞,일일권,F,60대,1,117.95,1.3,5620.0,47
202501,280,280. 양평동6차현대아파트 앞,일일권,F,~10대,6,112.14,1.37,5928.93,117
202501,280,280. 양평동6차현대아파트 앞,일일권,F,기타,8,90.5,1.15,4971.12,39
202501,280,280. 양평동6차현대아파트 앞,일일권,M,20대,29,2214.1,17.15,73957.08,781
202501,280,280. 양평동6차현대아파트 앞,일일권,M,30대,27,1469.76,12.26,52877.52,501
202501,280,280. 양평동6차현대아파트 앞,일일권,M,40대,4,182.67,1.57,6776.73,381
202501,280,280. 양평동6차현대아파트 앞,일일권,M,50대,3,132.88,1.02,4414.43,28
202501,280,280. 양평동6차현대아파트 앞,일일권,M,~10대,8,280.63,2.66,11435.84,112
202501,280,280. 양평동6차현대아파트 앞,일일권,M,기타,7,392.49,3.39,14656.11,149
202501,280,280. 양평동6차현대아파트 앞,일일권(비회원),,기타,3,62.07,0.55,2411.37,26
202501,280,280. 양평동6차현대아파트 앞,정기권,,20대,255,7049.31,62.4,270204.13,2553
202501,280,280. 양평동6차현대아파트 앞,정기권,,30대,105,3151.61,26.11,112402.22,933
202501,280,280. 양평동6차현대아파트 앞,정기권,,40대,115,3955.46,32.42,142345.12,1368
202501,280,280. 양평동6차현대아파트 앞,정기권,,50대,96,4902.56,37.32,160747.47,1261
202501,280,280. 양평동6차현대아파트 앞,정기권,,60대,7,380.87,3.23,13974.44,129
202501,280,280. 양평동6차현대아파트 앞,정기권,,기타,17,663.68,5.51,23683.19,255
202501,280,280. 양평동6차현대아파트 앞,정기권,F,20대,102,3454.1,33.43,144096.86,1485
202501,280,280. 양평동6차현대아파트 앞,정기권,F,30대,100,2877.87,28.08,121791.19,1526
202501,280,280. 양평동6차현대아파트 앞,정기권,F,40대,73,5260.02,44.6,192318.96,1486
202501,280,280. 양평동6차현대아파트 앞,정기권,F,50대,91,3790.11,33.91,148354.89,1984
202501,280,280. 양평동6차현대아파트 앞,정기권,F,60대,1,0,0,0.0,12
202501,280,280. 양평동6차현대아파트 앞,정기권,F,~10대,6,219.57,2.53,10904.99,132
202501,280,280. 양평동6차현대아파트 앞,정기권,F,기타,53,1185.41,11.49,50314.35,714
202501,280,280. 양평동6차현대아파트 앞,정기권,M,20대,152,5424.02,45.65,197351.01,2074
202501,280,280. 양평동6차현대아파트 앞,정기권,M,30대,274,8901.11,68.38,296451.08,3412
202501,280,280. 양평동6차현대아파트 앞,정기권,M,40대,171,7468.32,58.24,250939.61,2563
202501,280,280. 양평동6차현대아파트 앞,정기권,M,50대,90,3539.92,27.99,122326.31,1022
202501,280,280. 양평동6차현대아파트 앞,정기권,M,60대,20,985.56,8.14,35066.77,561
202501,280,280. 양평동6차현대아파트 앞,정기권,M,~10대,100,2779.71,25.11,108250.75,876
202501,280,280. 양평동6차현대아파트 앞,정기권,M,기타,65,1654.92,14.19,61184.28,558
202501,281,281. 대림신동아아파트 앞,일일권,,20대,4,126.13,1.15,4973.72,39
202501,281,281. 대림신동아아파트 앞,일일권,,30대,4,246.46,2.09,8970.52,69
202501,281,281. 대림신동아아파트 앞,일일권,,50대,1,38.71,0.27,1150.0,5
202501,281,281. 대림신동아아파트 앞,일일권,,기타,2,238.28,1.95,8399.03,58
202501,281,281. 대림신동아아파트 앞,일일권,F,20대,11,363.36,3.69,15910.88,141
202501,281,281. 대림신동아아파트 앞,일일권,F,30대,1,65.9,0.45,1957.88,23
202501,281,281. 대림신동아아파트 앞,일일권,F,40대,1,43.02,0.49,2130.0,17
202501,281,281. 대림신동아아파트 앞,일일권,F,50대,2,112.45,1.16,5008.99,52
202501,281,281. 대림신동아아파트 앞,일일권,F,~10대,5,144.79,1.39,5993.12,54
202501,281,281. 대림신동아아파트 앞,일일권,F,기타,2,123.3,1.21,5202.95,44
202501,281,281. 대림신동아아파트 앞,일일권,M,20대,17,966.03,8.08,34888.11,297
202501,281,281. 대림신동아아파트 앞,일일권,M,30대,16,1325.25,11.34,48899.16,348
202501,281,281. 대림신동아아파트 앞,일일권,M,50대,1,84.35,0.66,2840.0,27
202501,281,281. 대림신동아아파트 앞,일일권,M,~10대,14,1046.11,8.68,37506.88,322
202501,281,281. 대림신동아아파트 앞,일일권,M,기타,2,265.41,2.55,10976.14,85
202501,281,281. 대림신동아아파트 앞,정기권,,20대,10,230.74,2.04,8764.75,71
202501,281,281. 대림신동아아파트 앞,정기권,,30대,19,590.81,4.67,20134.07,236
202501,281,281. 대림신동아아파트 앞,정기권,,40대,8,496.7,4.63,19971.79,116
202501,281,281. 대림신동아아파트 앞,정기권,,50대,42,3482.93,31.99,137987.98,1079
202501,281,281. 대림신동아아파트 앞,정기권,,60대,1,78.41,0.69,2955.12,22
202501,281,281. 대림신동아아파트 앞,정기권,,70대이상,1,72.38,0.65,2812.0,16
202501,281,281. 대림신동아아파트 앞,정기권,,기타,2,123.32,1.11,4791.11,55
202501,281,281. 대림신동아아파트 앞,정기권,F,20대,30,731.3,8.09,34818.11,359
202501,281,281. 대림신동아아파트 앞,정기권,F,30대,27,1171.92,11.53,49649.79,357
202501,281,281. 대림신동아아파트 앞,정기권,F,40대,21,1406.66,15.13,65179.52,538
202501,281,281. 대림신동아아파트 앞,정기권,F,50대,15,1170.67,10.9,46951.18,301
202501,281,281. 대림신동아아파트 앞,정기권,F,60대,5,594.09,6.21,26756.49,228
202501,281,281. 대림신동아아파트 앞,정기권,F,70대이상,1,142.29,1.28,5528.01,37
202501,281,281. 대림신동아아파트 앞,정기권,F,~10대,1,27.78,0.3,1275.7,11
202501,281,281. 대림신동아아파트 앞,정기권,F,기타,3,126.7,1.44,6223.59,64
202501,281,281. 대림신동아아파트 앞,정기권,M,20대,51,1652.16,13.62,58615.44,437
202501,281,281. 대림신동아아파트 앞,정기권,M,30대,135,12290.22,80.18,345445.1,4081
202501,281,281. 대림신동아아파트 앞,정기권,M,40대,52,2896.1,22.91,98733.21,900
202501,281,281. 대림신동아아파트 앞,정기권,M,50대,52,5797.77,49.21,212103.17,2095
202501,281,281. 대림신동아아파트 앞,정기권,M,60대,3,149.73,1.33,5718.31,33
202501,281,281. 대림신동아아파트 앞,정기권,M,~10대,10,240.67,2.07,8935.04,102
202501,281,281. 대림신동아아파트 앞,정기권,M,기타,31,4946.8,39.71,171151.63,1221
202501,282,282. 신한은행 대림동지점,일일권,,20대,10,1397.81,11.67,50237.42,276
202501,282,282. 신한은행 대림동지점,일일권,,30대,4,178.93,1.28,5527.55,82
202501,282,282. 신한은행 대림동지점,일일권,,기타,1,0,1.48,6382.46,37
202501,282,282. 신한은행 대림동지점,일일권,F,20대,10,624.9,6.7,28804.25,224
202501,282,282. 신한은행 대림동지점,일일권,F,30대,8,354.2,3.45,14901.62,241
202501,282,282. 신한은행 대림동지점,일일권,F,40대,5,248.44,2.38,10274.22,78
202501,282,282. 신한은행 대림동지점,일일권,F,50대,3,118.61,1.07,4607.94,59
202501,282,282. 신한은행 대림동지점,일일권,F,~10대,1,12.67,0.15,627.4,15
202501,282,282. 신한은행 대림동지점,일일권,F,기타,2,25.49,0.23,990.59,7
202501,282,282. 신한은행 대림동지점,일일권,M,20대,11,910.71,7.5,33413.56,313
202501,282,282. 신한은행 대림동지점,일일권,M,30대,8,634.44,3.8,16358.89,169
202501,282,282. 신한은행 대림동지점,일일권,M,40대,2,64.79,0.53,2272.47,16
202501,282,282. 신한은행 대림동지점,일일권,M,50대,1,43.06,0.34,1449.9,33
202501,282,282. 신한은행 대림동지점,일일권,M,~10대,2,109.86,1.04,4453.24,36
202501,282,282. 신한은행 대림동지점,일일권,M,기타,1,44.67,0.34,1446.3,16
202501,282,282. 신한은행 대림동지점,정기권,,20대,11,343.04,3.09,13276.89,300
202501,282,282. 신한은행 대림동지점,정기권,,30대,22,1065.29,8.68,37357.02,633
202501,282,282. 신한은행 대림동지점,정기권,,40대,4,158.8,1.4,6011.59,49
202501,282,282. 신한은행 대림동지점,정기권,,50대,3,111.23,0.94,4061.18,30
202501,282,282. 신한은행 대림동지점,정기권,,60대,2,87.82,0.82,3551.59,31
202501,282,282. 신한은행 대림동지점,정기권,,기타,2,104.29,0.95,4105.7,27
202501,282,282. 신한은행 대림동지점,정기권,F,20대,36,1085.37,10.76,46440.99,632
202501,282,282. 신한은행 대림동지점,정기권,F,30대,52,1478.37,14.97,66180.42,860
202501,282,282. 신한은행 대림동지점,정기권,F,40대,21,1797.57,22.31,96190.34,585
202501,282,282. 신한은행 대림동지점,정기권,F,50대,14,276.57,3.1,13319.01,206
202501,282,282. 신한은행 대림동지점,정기권,F,60대,30,906.95,6.64,28628.59,791
202501,282,282. 신한은행 대림동지점,정기권,F,70대이상,1,17.85,0.15,643.78,6
202501,282,282. 신한은행 대림동지점,정기권,F,~10대,1,16.04,0.19,810.0,17
202501,282,282. 신한은행 대림동지점,정기권,F,기타,1,40.81,0.37,1585.59,48
202501,282,282. 신한은행 대림동지점,정기권,M,20대,26,782.78,6.6,29229.52,250
202501,282,282. 신한은행 대림동지점,정기권,M,30대,37,2787.48,21.65,93237.84,846
202501,282,282. 신한은행 대림동지점,정기권,M,40대,11,1170.52,9.28,39943.89,211
202501,282,282. 신한은행 대림동지점,정기권,M,50대,15,879.51,6.79,32652.91,312
202501,282,282. 신한은행 대림동지점,정기권,M,60대,20,849.97,7.74,33382.64,606
202501,282,282. 신한은행 대림동지점,정기권,M,~10대,5,250.77,2.19,9475.89,66
202501,282,282. 신한은행 대림동지점,정기권,M,기타,12,548.46,4.9,21184.97,355
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,,20대,19,731.97,6.68,28837.22,290
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,,30대,12,572.66,4.9,21103.11,262
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,,40대,1,33.3,0.27,1184.21,7
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,,50대,1,70.62,0.56,2410.0,42
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,F,20대,17,471.42,4.25,18285.57,202
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,F,30대,10,951.11,8.67,37390.48,282
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,F,40대,2,162.87,1.5,6490.5,101
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,F,기타,1,15.7,0.16,695.46,5
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,M,20대,23,914.16,7.43,32038.16,330
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,M,30대,26,1604.14,12.8,55015.55,602
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,M,40대,4,212.31,1.8,7778.94,79
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,M,50대,2,59.23,0.46,1973.41,19
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권,M,~10대,10,461.81,2.58,11066.69,137
202501,283,283. 아크로타워 스퀘어(영등포시장),일일권(비회원),,기타,7,405.35,3.66,15747.58,304
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,,20대,81,2852.36,25.88,111697.25,974
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,,30대,189,7801.75,63.9,275704.17,3035
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,,40대,17,638.86,5.31,22954.93,495
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,,50대,19,2631.05,22.36,96412.99,547
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,,60대,4,122.01,1.25,5357.51,131
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,,70대이상,2,108.87,1.16,5003.34,135
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,,기타,16,463.53,5.27,22681.7,1205
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,F,20대,139,3778.41,39.56,173015.19,1518
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,F,30대,205,5519.79,57.4,251225.45,2915
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,F,40대,26,944.42,9.65,41553.76,458
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,F,50대,15,321.56,3.14,13574.04,486
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,F,60대,10,779.61,6.28,27140.12,309
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,F,기타,6,284.59,2.78,11960.56,109
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,M,20대,114,3683.98,29.18,125943.91,1306
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,M,30대,368,16191.66,125.77,542006.73,6491
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,M,40대,119,6211.07,46.7,201416.82,2268
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,M,50대,96,9360.08,76.42,329458.34,2513
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,M,60대,56,4403.32,38.6,166494.15,1672
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,M,~10대,7,271.67,2.32,9997.83,70
202501,283,283. 아크로타워 스퀘어(영등포시장),정기권,M,기타,29,1325.01,9.57,41313.15,613
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,,20대,13,1156.62,8.58,37058.41,262
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,,30대,12,452.02,4.19,18093.09,197
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,,40대,4,185.82,1.71,7327.79,58
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,,기타,3,247.76,2.23,9625.63,171
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,F,20대,19,985.29,8.51,36744.03,361
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,F,30대,13,462,4.3,18554.46,139
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,F,40대,6,182.43,1.88,8139.65,68
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,F,50대,2,63.17,0.54,2359.76,21
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,F,~10대,3,302.72,2.73,11760.82,86
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,F,기타,2,217.4,1.98,8533.66,66
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,M,20대,33,1428.54,12.21,52680.39,565
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,M,30대,27,1179.44,10.03,43139.89,481
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,M,40대,9,543.85,4.36,18793.41,164
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,M,50대,1,78.17,0.76,3290.0,24
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,M,60대,2,39.25,0.36,1567.71,13
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,M,~10대,8,646.07,5.85,25209.16,281
202501,284,284. 센트럴 푸르지오 시티 앞,일일권,M,기타,1,47.4,0.33,1425.08,15
202501,284,284. 센트럴 푸르지오 시티 앞,일일권(비회원),,기타,7,396.69,3.57,15411.55,164
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,,20대,59,1675.46,14.91,64333.69,477
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,,30대,113,3629.81,32.84,142619.83,1343
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,,40대,70,4109.5,32.31,139191.15,3307
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,,50대,44,1151.5,11.2,48143.39,425
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,,60대,3,217.74,1.97,8525.19,75
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,,기타,20,909.76,9.05,38866.44,388
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,F,20대,86,1784.56,18.65,80102.6,831
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,F,30대,129,3828.34,36.26,157154.08,2091
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,F,40대,26,892.69,7.93,34248.33,320
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,F,50대,26,1406.61,14.24,61394.88,528
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,F,60대,3,107.65,0.89,3843.08,41
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,F,~10대,2,127.34,1.38,5956.19,49
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,F,기타,5,197.29,1.98,8539.84,72
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,M,20대,82,2861.73,23.17,102577.37,947
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,M,30대,259,9254.99,76.61,330128.01,2959
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,M,40대,88,3797.95,30.38,131275.82,1342
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,M,50대,43,1932.56,13.63,58739.4,618
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,M,60대,23,516.4,4.52,19542.23,200
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,M,~10대,12,696.95,6.12,26482.14,295
202501,284,284. 센트럴 푸르지오 시티 앞,정기권,M,기타,37,2151.24,17.03,73397.77,545
202501,285,285. 콤텍시스템 앞,일일권,,30대,4,409.33,2.95,12710.0,108
202501,285,285. 콤텍시스템 앞,일일권,,40대,2,149.37,1.39,6009.9,44
202501,285,285. 콤텍시스템 앞,일일권,,50대,2,142.36,1.28,5533.51,59
202501,285,285. 콤텍시스템 앞,일일권,,기타,2,235.08,2.12,9132.82,112
202501,285,285. 콤텍시스템 앞,일일권,F,20대,1,16.34,0.17,750.0,5
202501,285,285. 콤텍시스템 앞,일일권,F,40대,4,278.98,2.86,12388.59,128
202501,285,285. 콤텍시스템 앞,일일권,F,50대,1,68.22,0.73,3132.25,17
202501,285,285. 콤텍시스템 앞,일일권,M,20대,8,492.76,3.89,16789.44,134
202501,285,285. 콤텍시스템 앞,일일권,M,30대,10,436.49,3.44,14868.25,153
202501,285,285. 콤텍시스템 앞,일일권,M,40대,2,110.16,0.83,3566.66,23
